Subject_area	Student_teaching_region	COEFFIN
4	4	1.768176602
6	4	3.043351534
4	4	3.7069725522
6	4	3.235310137
4	4	1.768176602
4	4	1.768176602
4	4	1.768176602
3	4	9.9259634188
4	4	1.768176602
4	4	1.768176602
6	4	3.043351534
2	4	3.462036628
6	4	3.235310137
2	4	3.462036628
6	4	3.235310137
6	4	3.043351534
6	4	3.235310137
3	4	9.9259634188
2	4	3.462036628
2	4	8.8714688593
6	4	3.235310137
4	4	1.768176602
6	4	3.249482926
1	4	9.2621364316
6	4	3.249482926
6	4	8.3267999979
2	4	3.462036628
6	4	3.249482926
3	4	9.9259634188
2	4	3.54546746
4	4	0.476578188
4	4	1.768176602
4	4	1.768176602
6	4	3.235310137
4	4	1.768176602
2	4	3.462036628
2	4	3.462036628
6	4	3.235310137
2	4	3.462036628
2	4	3.462036628
6	4	3.235310137
6	4	3.249482926
4	4	4.6904807111
6	4	3.043351534
4	4	4.5309525426
4	4	1.768176602
6	4	3.249482926
6	4	7.7985883059
6	4	3.043351534
6	4	3.249482926
2	4	3.462036628
6	4	3.235310137
6	4	3.043351534
6	4	3.043351534
5	4	2.179173037
2	4	3.462036628
4	4	1.768176602
2	4	3.54546746
1	4	10.3993016204
2	4	3.462036628
2	4	3.462036628
4	4	1.768176602
6	4	3.249482926
4	4	1.830431497
6	4	3.249482926
2	4	3.462036628
2	4	8.8714688593
6	4	3.249482926
6	4	3.043351534
4	4	1.830431497
5	4	2.179173037
4	4	4.5309525426
6	4	3.043351534
2	4	3.462036628
5	4	2.179173037
5	4	2.179173037
6	4	3.043351534
2	4	3.462036628
2	4	3.462036628
5	4	2.179173037
6	4	3.235310137
5	4	2.179173037
4	4	1.768176602
5	4	5.5841309073
6	4	3.043351534
6	4	3.249482926
2	4	3.462036628
4	4	1.768176602
6	4	3.249482926
6	4	3.043351534
5	4	2.179173037
5	4	5.5841309073
6	4	3.235310137
6	4	3.043351534
2	4	0.933125764
1	4	4.502248991
1	4	14.6636859134
1	4	10.3993016204
6	4	3.249482926
6	4	3.235310137
4	4	1.768176602
5	4	5.5841309073
6	4	3.235310137
6	4	3.249482926
5	4	2.179173037
4	4	1.768176602
3	4	9.9259634188
2	4	3.462036628
5	4	2.179173037
3	4	9.9259634188
2	4	3.54546746
4	4	1.768176602
1	4	9.2621364316
2	4	3.462036628
5	4	2.179173037
6	4	3.235310137
4	4	1.768176602
1	4	4.502248991
1	4	4.502248991
3	4	3.8735467
2	4	0.933125764
5	4	2.179173037
5	4	5.5841309073
2	4	3.54546746
3	4	9.9259634188
3	4	9.9259634188
6	4	3.043351534
4	4	3.7069725522
2	4	3.462036628
5	4	2.179173037
2	4	3.54546746
4	4	1.830431497
2	4	3.462036628
6	4	3.249482926
4	4	4.5309525426
5	4	2.179173037
6	4	3.043351534
4	4	1.768176602
6	4	8.2904822261
6	4	3.043351534
2	4	3.462036628
2	4	0.933125764
4	4	4.5309525426
6	4	8.3267999979
1	4	1.213495112
2	4	3.462036628
1	4	9.0411786961
6	4	3.249482926
5	4	5.5841309073
5	4	2.179173037
4	4	0.493357804
3	4	4.0855233279
3	4	1.044040434
5	4	5.5841309073
3	4	1.091531107
5	4	7.5731209987
1	4	23.1248771981
5	4	2.581745795
2	4	3.292191543
3	4	11.8792497237
5	4	2.581745795
2	4	3.292191543
2	4	3.292191543
2	4	3.292191543
1	4	1.852412059
2	4	3.292191543
1	4	23.1248771981
3	4	4.049744224
1	4	1.852412059
2	4	3.292191543
2	4	0.887347269
3	4	1.091531107
3	4	1.091531107
3	4	11.8792497237
5	4	2.581745795
6	4	3.083696788
5	4	2.581745795
5	4	7.5731209987
2	4	9.6570951928
4	4	5.19465298
5	4	2.581745795
1	4	7.349886976
5	4	7.5731209987
2	4	3.292191543
3	4	4.049744224
2	4	3.145097905
2	4	3.292191543
5	4	2.581745795
5	4	2.581745795
3	4	1.091531107
4	4	4.6976198309
6	4	9.0455105781
1	4	7.883480863
2	4	0.847700992
2	4	3.292191543
3	4	4.049744224
1	4	23.1248771981
1	4	16.2393041888
1	4	7.349886976
3	4	1.091531107
6	4	9.3443516261
6	4	3.083696788
3	4	11.8792497237
2	4	3.292191543
2	4	3.292191543
4	4	5.4506416067
5	4	7.5731209987
3	4	12.120578932
6	4	3.083696788
2	4	3.292191543
2	4	3.145097905
1	4	23.1248771981
2	4	3.292191543
2	4	3.292191543
2	4	3.292191543
5	4	2.581745795
5	4	2.581745795
1	4	7.883480863
3	4	4.049744224
5	4	2.581745795
6	4	1.83540225
5	4	2.581745795
2	4	3.292191543
2	4	3.292191543
2	4	9.6570951928
5	4	2.581745795
5	4	2.581745795
3	4	4.049744224
6	4	3.083696788
3	4	4.049744224
5	4	7.5731209987
3	4	4.049744224
5	4	2.581745795
6	4	3.083696788
2	4	3.145097905
5	4	7.5731209987
5	4	2.581745795
3	4	12.120578932
3	4	4.132015545
5	4	2.581745795
2	4	3.292191543
2	4	3.292191543
5	4	7.5731209987
1	4	23.1248771981
1	4	24.6262693688
3	4	4.049744224
3	4	12.120578932
6	4	9.0455105781
2	4	3.292191543
2	4	3.292191543
2	4	3.292191543
1	4	1.852412059
5	4	2.581745795
4	4	5.19465298
2	4	3.292191543
2	4	3.292191543
2	4	3.292191543
6	4	9.3443516261
2	4	3.292191543
1	4	7.349886976
5	4	7.5731209987
2	4	3.292191543
2	4	3.292191543
2	4	3.292191543
4	4	1.858173275
1	4	24.6262693688
2	4	3.292191543
4	4	5.4506416067
2	4	3.292191543
4	4	1.858173275
2	4	0.887347269
1	4	24.6262693688
5	4	7.5731209987
3	4	1.091531107
3	4	1.091531107
2	4	3.292191543
1	4	23.1248771981
4	4	5.4506416067
1	4	18.1006062512
1	4	23.1248771981
2	4	3.292191543
1	4	7.349886976
1	4	7.883480863
5	4	7.5731209987
5	4	7.5731209987
1	4	7.883480863
5	4	9.2250589984
2	4	2.064609979
2	4	4.6678138656
1	4	4.7789149539
3	4	2.642844758
3	4	5.975127279
3	4	2.642844758
3	4	5.975127279
3	4	2.642844758
1	4	4.7789149539
2	4	2.064609979
2	4	2.064609979
4	4	2.6924763523
2	4	1.196732375
2	4	2.064609979
2	4	4.6678138656
2	4	2.064609979
2	4	2.064609979
2	4	4.6678138656
5	4	4.080314557
5	4	9.2250589984
5	4	4.080314557
5	4	9.2250589984
1	4	4.338280934
1	4	1.930600147
2	4	1.967838919
1	4	1.930600147
3	4	8.1706446917
1	4	1.833076451
3	4	8.1706446917
3	4	8.1706446917
3	4	8.1706446917
3	4	3.452385081
1	4	4.338280934
3	4	3.452385081
3	4	3.452385081
3	4	3.452385081
3	4	3.452385081
3	4	8.1706446917
3	4	3.452385081
3	4	3.452385081
1	4	1.225850593
1	4	1.833076451
1	4	1.833076451
1	4	4.5690870146
1	4	1.930600147
1	4	4.338280934
1	4	1.833076451
1	4	4.338280934
1	4	4.338280934
1	4	1.833076451
1	4	1.833076451
2	4	1.967838919
2	4	4.657218775
1	4	1.930600147
2	4	4.657218775
2	4	4.657218775
5	4	9.9710592553
5	4	4.213123629
5	4	4.213123629
1	4	1.930600147
5	4	4.213123629
5	4	4.213123629
5	4	4.213123629
5	4	9.9710592553
5	4	9.9710592553
5	4	4.213123629
5	4	9.9710592553
5	4	9.9710592553
5	4	9.9710592553
6	4	4.6891760805
6	4	2.074058651
6	4	2.074058651
6	4	2.074058651
6	4	2.074058651
6	4	4.6891760805
6	4	4.6891760805
6	4	2.594424877
6	4	5.8656562437
6	4	2.594424877
6	4	2.594424877
6	4	5.8656562437
6	4	2.594424877
6	4	2.594424877
6	4	5.8656562437
6	4	1.647351617
6	4	5.8656562437
6	4	4.6891760805
6	4	2.074058651
6	4	5.8656562437
6	4	2.074058651
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	1.101624042
7	4	2.4906282689
7	4	1.101624042
7	4	1.101624042
7	4	2.4906282689
7	4	1.101624042
6	4	1.859863844
6	4	1.859863844
6	4	4.4016777641
6	4	1.859863844
6	4	4.4016777641
6	4	3.2392220684
6	4	2.18006962
6	4	2.18006962
6	4	5.1594981007
7	4	2.4115721266
7	4	2.4115721266
7	4	1.018974138
7	4	2.4115721266
7	4	1.018974138
5	5	2.222949711
5	5	13.0907038537
5	5	2.222949711
5	5	2.222949711
1	5	14.9482938106
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
4	5	1.833957419
2	5	3.005780004
2	5	3.005780004
2	5	3.524640587
2	5	3.524640587
2	5	3.524640587
2	5	3.524640587
2	5	20.7562167901
2	5	20.7562167901
2	5	3.524640587
2	5	3.524640587
1	5	0.519767785
9	5	7.8780322187
9	5	7.8780322187
9	5	1.337779056
3	5	1.646450446
3	5	9.6957637376
3	5	1.646450446
3	5	9.6957637376
8	5	1.475483982
8	5	1.475483982
5	5	2.237471676
5	5	2.237471676
1	5	26.3497639555
1	5	4.074859054
1	5	25.307019388
1	5	4.074859054
2	5	3.598614659
2	5	3.598614659
2	5	3.598614659
2	5	2.42993741
2	5	3.318324113
2	5	3.318324113
2	5	3.318324113
2	5	3.318324113
2	5	3.318324113
2	5	3.318324113
2	5	3.318324113
2	5	3.318324113
2	5	20.6085392281
2	5	2.784451114
2	5	2.784451114
2	5	2.784451114
1	5	20.0977078813
4	5	11.5067374506
4	5	1.852779759
9	5	1.691480629
9	5	1.691480629
9	5	1.691480629
9	5	1.691480629
3	5	11.0278154278
3	5	11.0278154278
3	5	11.0278154278
8	5	1.696463054
8	5	1.696463054
8	5	1.696463054
8	5	1.696463054
8	5	10.5359284406
8	5	10.5359284406
8	5	10.5359284406
8	5	1.696463054
8	5	10.3590959385
8	5	10.3590959385
4	5	1.852779759
1	5	43.7331230928
1	5	54.4742725696
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	3.288329985
4	5	3.288329985
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	32.8807247181
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
1	5	32.441665867
2	5	5.619919786
2	5	32.8807247181
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	5.861933563
4	5	18.2787185631
4	5	3.124168734
4	5	18.2787185631
4	5	3.124168734
4	5	1.4969954382
4	5	3.124168734
4	5	18.2787185631
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	3.124168734
4	5	18.2787185631
4	5	3.124168734
4	5	3.124168734
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
2	5	2.6928744907
2	5	32.8807247181
2	5	5.619919786
2	5	5.619919786
2	5	5.619919786
5	5	0.7055885493
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	8.6154267318
5	5	1.472534671
5	5	0.7055885493
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
5	5	1.472534671
3	5	4.715151563
3	5	4.715151563
3	5	4.715151563
3	5	2.2593403182
1	5	6.12601744
1	5	6.12601744
1	5	6.12601744
1	5	2.9353792782
8	5	2.831701374
8	5	2.831701374
8	5	2.831701374
8	5	2.831701374
8	5	2.831701374
8	5	2.689539342
8	5	2.689539342
8	5	15.7358122696
8	5	15.7358122696
8	5	2.689539342
9	5	2.387878596
9	5	13.9708717856
9	5	2.387878596
9	5	13.9708717856
9	5	13.9708717856
9	5	13.9708717856
9	5	13.9708717856
9	5	13.9708717856
4	5	3.124168734
4	5	3.124168734
4	5	2.97984158
4	5	2.97984158
4	5	17.4342970054
8	4	7.2562347709
8	4	2.831701374
8	5	2.831701374
8	5	2.831701374
8	4	2.689539342
8	4	6.8919445639
8	4	2.689539342
8	4	2.689539342
8	4	2.593362507
8	4	2.593362507
8	4	2.593362507
8	4	2.593362507
8	5	2.593362507
8	5	2.593362507
8	5	15.1731060111
8	4	2.593362507
8	4	6.6454914242
8	4	2.593362507
2	5	5.619919786
2	5	5.619919786
2	5	32.8807247181
8	4	1.46361011
8	4	1.46361011
1	5	16.59475248
1	5	16.59475248
1	5	16.59475248
1	5	14.21954428
1	5	14.21954428
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	16.83256507
1	5	16.83256507
1	5	16.83256507
1	5	9.6995707629
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	34.9863350723
2	5	1.101761119
2	5	1.101761119
2	5	1.101761119
4	5	3.169258012
4	5	3.169258012
4	5	2.761186594
4	5	17.9093630472
4	5	2.761186594
4	5	2.761186594
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	1.101761119
2	5	1.101761119
2	5	1.101761119
2	5	5.389662946
2	5	5.389662946
2	5	5.389662946
2	5	34.9579527192
2	5	5.389662946
2	5	5.389662946
2	5	1.101761119
5	5	11.171352655
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	11.171352655
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
5	5	1.722349874
1	5	18.84439186
1	5	18.84439186
1	5	18.84439186
1	5	18.84439186
1	5	18.84439186
3	5	3.006302949
3	5	5.217116434
3	5	33.8387968705
3	5	5.217116434
3	5	33.8387968705
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	17.20175005
1	5	16.83256507
1	5	16.83256507
1	5	9.6995707629
1	5	9.6995707629
8	5	3.352071899
8	5	0.903486874
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	1.9315926272
8	5	3.352071899
8	5	21.7419107893
8	5	3.352071899
8	5	3.352071899
8	5	0.903486874
8	5	3.352071899
8	5	0.903486874
8	5	3.352071899
8	5	0.903486874
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.094191173
8	5	3.094191173
8	5	3.094191173
8	5	3.094191173
8	4	3.094191173
8	4	3.094191173
8	4	3.268704164
8	5	3.268704164
8	5	3.268704164
8	5	3.268704164
8	5	3.268704164
3	5	31.7806691453
3	5	4.89980338
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	8.1378036332
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
1	5	14.12228567
9	5	15.2333892044
9	5	15.2333892044
9	5	2.348616751
9	5	15.2333892044
9	5	2.348616751
8	4	0.903486874
8	4	3.352071899
8	4	9.8327442371
8	4	3.352071899
8	4	9.8327442371
8	4	3.352071899
8	4	3.352071899
8	4	0.903486874
8	4	9.8327442371
8	4	3.352071899
8	4	9.8327442371
8	4	3.352071899
8	4	3.352071899
8	4	3.352071899
8	4	3.352071899
8	4	9.8327442371
8	4	3.352071899
8	4	0.903486874
8	4	3.352071899
8	4	3.352071899
8	4	3.352071899
8	4	3.352071899
8	4	3.352071899
8	4	3.352071899
8	4	9.8327442371
8	4	0.903486874
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	21.7419107893
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	21.7419107893
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	3.352071899
8	5	21.7419107893
8	4	9.0762941075
8	4	3.094191173
8	4	3.094191173
8	4	3.268704164
8	5	3.268704164
8	5	3.268704164
8	5	3.268704164
8	5	1.8835529341
8	5	20.0692677471
8	4	3.268704164
8	4	3.268704164
8	5	3.094191173
8	5	3.094191173
8	5	3.094191173
8	5	3.094191173
2	5	34.9579527192
8	4	1.387093362
8	4	1.387093362
8	4	1.387093362
8	4	1.387093362
8	5	21.2011783971
8	5	21.2011783971
8	5	3.268704164
8	5	3.268704164
1	5	18.899606475
5	5	1.722525698
5	5	1.722525698
1	5	3.849612718
1	5	19.24806359
1	5	1.683215652
2	5	17.45021585
2	5	17.45021585
2	5	17.45021585
2	5	3.49004317
2	5	3.49004317
2	5	17.45021585
2	5	1.437512222
1	5	24.9776959787
1	5	24.9776959787
1	5	24.9776959787
5	5	8.4853647008
5	5	1.815645722
5	5	1.815645722
5	5	8.4853647008
5	5	8.4853647008
5	5	1.815645722
5	5	1.815645722
5	5	1.815645722
5	5	1.815645722
5	5	1.815645722
5	5	1.815645722
1	5	23.4998136525
1	5	5.225417249
1	5	24.4208275514
1	5	5.225417249
1	5	24.4208275514
1	5	5.139642873
1	5	3.4965631254
1	5	5.139642873
1	5	24.019963631
1	5	24.019963631
2	5	15.9206434615
2	5	15.9206434615
2	5	3.406600566
2	5	3.406600566
2	5	3.406600566
2	5	15.9206434615
2	5	3.406600566
2	5	1.7787891204
2	5	12.219556304
4	5	8.36003524
4	5	1.672007048
4	5	1.672007048
4	5	1.672007048
8	5	1.460092585
8	5	7.300462925
8	5	1.460092585
8	5	1.460092585
8	5	1.460092585
8	5	1.460092585
4	5	4.4963748269
4	5	7.0781994767
8	5	1.490420511
8	5	1.013951655
8	5	1.490420511
8	5	6.965434633
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	6.40238047
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	1.280476094
8	5	0.813048928
8	5	6.4541950212
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	6.4541950212
8	5	1.381028629
8	5	6.4541950212
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	6.4541950212
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
8	5	1.381028629
1	5	13.068536268
1	5	7.5133680448
1	5	2.798114903
1	5	14.46595808
1	5	14.46595808
3	5	1.500652135
1	5	14.46595808
1	5	10.03300309
2	5	2.006655836
4	5	1.463225817
2	5	7.025940521
4	5	2.080386032
1	5	17.4838799251
1	5	16.4777877621
2	5	7.025940521
1	5	2.798114903
2	5	7.025940521
2	5	41.3749830681
2	5	7.025940521
2	5	6.54288761
1	5	17.4838799251
2	5	7.025940521
2	5	7.025940521
2	5	2.006655836
2	5	7.025940521
2	5	7.025940521
2	5	7.025940521
2	5	7.025940521
4	5	2.080386032
1	5	17.4121602486
1	5	10.2710443052
1	5	7.4701565559
2	5	7.025940521
2	5	7.025940521
2	5	7.025940521
2	5	11.8169732564
4	5	1.463225817
4	5	2.080386032
1	5	13.068536268
2	5	6.54288761
4	5	8.6167742557
2	5	7.025940521
2	5	6.54288761
1	5	10.03300309
3	5	9.3198395753
3	5	9.3198395753
3	5	1.0133040375
4	5	1.644966301
1	5	14.46595808
3	5	9.3198395753
4	5	9.4171836256
2	5	6.733337068
3	5	1.0133040375
2	5	7.105080713
2	5	6.733337068
2	5	6.733337068
2	5	6.733337068
2	5	6.733337068
2	5	2.405200725
4	5	10.0960275956
3	5	9.3198395753
1	5	14.46595808
1	5	6.7747096713
2	5	6.733337068
1	5	15.4972367017
4	5	1.625631562
1	5	47.0719495487
1	5	5.11792034
2	5	6.733337068
2	5	6.733337068
2	5	6.733337068
2	5	28.8669812244
2	5	6.733337068
2	5	6.733337068
2	5	2.405200725
4	5	10.2161065009
2	5	4.648073248
1	5	3.5002365113
2	5	7.105080713
4	5	1.625631562
2	5	7.105080713
1	5	35.1299392379
4	5	1.644966301
1	5	47.0719495487
4	5	1.644966301
2	5	7.105080713
2	5	14.9375623974
1	5	11.78970343
1	5	11.78970343
4	5	1.516326177
1	5	10.03300309
1	5	11.78970343
3	5	1.500652135
1	5	12.82264194
4	5	2.460909346
2	5	8.781457212
4	5	3.235161093
4	5	3.235161093
4	5	3.235161093
4	5	3.235161093
4	5	3.235161093
2	5	8.781457212
2	5	8.781457212
2	5	8.781457212
2	5	8.781457212
2	5	8.781457212
4	5	17.6097029577
4	5	3.235161093
4	5	3.235161093
4	5	3.235161093
4	5	3.235161093
1	5	44.3457969243
2	5	7.926592552
2	5	8.781457212
2	5	2.6163743
1	5	8.550737891
2	5	8.781457212
1	5	12.82264194
1	5	50.02819781
1	5	12.82264194
2	5	8.781457212
1	5	44.3457969243
2	5	8.781457212
2	5	8.781457212
2	5	8.781457212
2	5	8.781457212
2	5	2.6163743
2	5	2.6163743
4	5	3.235161093
2	5	8.781457212
2	5	7.926592552
2	5	2.6163743
2	5	51.3780780165
4	5	3.235161093
4	5	3.235161093
2	5	2.6163743
4	5	3.235161093
2	5	4.2077757351
2	5	2.6163743
2	5	2.6163743
2	5	8.781457212
2	5	8.781457212
2	5	51.3780780165
2	5	7.926592552
1	5	11.72664594
2	5	8.781457212
2	5	7.926592552
1	5	37.5583458621
4	5	2.460909346
1	5	3.6318440764
1	5	2.042912293
1	5	54.6881447389
4	5	18.9281066934
2	5	8.39290544
1	5	26.9905913
2	5	8.39290544
2	5	54.4373172289
1	5	12.8663129291
1	5	22.32810656
4	5	17.0500347711
2	5	3.605220641
1	5	22.32810656
1	5	15.5530157874
1	5	26.9905913
2	5	8.39290544
2	5	8.196705266
2	5	53.1647411003
2	5	3.605220641
2	5	8.39290544
4	5	2.628699151
1	5	26.9905913
1	5	22.32810656
4	5	15.6407203809
1	5	20.06483763
2	5	8.39290544
1	5	22.32810656
4	5	2.628699151
2	5	8.39290544
2	5	8.39290544
1	5	63.619266404
1	5	22.32810656
2	5	8.39290544
2	5	8.196705266
2	5	8.196705266
2	5	8.39290544
2	5	8.196705266
2	5	8.196705266
2	5	8.39290544
2	5	3.605220641
1	5	22.32810656
3	5	2.364917144
1	5	22.32810656
3	5	2.364917144
3	5	2.364917144
1	5	22.32810656
1	5	22.32810656
1	5	15.42957579
3	5	2.364917144
1	5	22.32810656
2	5	8.39290544
4	5	2.411417275
1	5	22.32810656
1	5	22.32810656
4	5	2.411417275
1	5	22.32810656
2	5	8.39290544
2	5	8.39290544
4	5	2.411417275
1	5	22.32810656
2	5	8.39290544
1	5	22.32810656
2	5	8.39290544
2	5	4.8363146008
1	5	22.32810656
2	5	54.4373172289
2	5	8.39290544
1	5	22.32810656
1	5	20.06483763
1	5	22.32810656
2	5	53.1647411003
2	5	8.196705266
1	5	22.32810656
1	5	22.32810656
1	5	23.47971998
1	5	26.9905913
2	5	8.39290544
1	5	7.274797707
1	5	26.9905913
1	5	26.9905913
2	5	8.39290544
2	5	54.4373172289
1	5	21.21267588
1	5	26.9905913
1	5	20.06483763
3	5	2.364917144
3	5	2.364917144
2	5	17.4702295
1	5	12.897919085
2	5	17.4702295
1	5	17.1657383
2	5	3.266803932
2	5	3.266803932
1	5	12.897919085
1	5	3.727726994
1	5	19.6727114356
2	5	3.296369729
1	5	17.3207141067
1	5	19.6727114356
1	5	4.209444805
2	5	3.296369729
1	5	20.7967221555
2	5	3.296369729
1	5	17.3207141067
1	5	17.3207141067
1	5	4.209444805
1	5	17.3207141067
1	5	17.3207141067
1	5	4.485386042
1	5	3.706179001
1	5	4.209444805
1	5	3.706179001
1	5	17.3207141067
4	5	4.9125378
4	5	5.233629735
4	5	4.9125378
4	5	6.4078032479
1	5	10.2085504918
7	5	4.061889725
1	5	14.5947064304
7	5	1.341867306
7	5	6.161311505
7	5	6.161311505
7	5	4.061889725
7	5	9.461416356
7	5	9.461416356
7	5	30.806557525
7	5	10.21720031
7	5	6.161311505
7	5	10.21720031
7	5	6.161311505
7	5	33.4966792068
7	5	10.21720031
7	5	55.3563464411
7	5	6.161311505
7	5	10.21720031
7	5	6.161311505
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	33.4966792068
7	5	6.161311505
7	5	30.806557525
7	5	10.21720031
7	5	30.806557525
7	5	30.806557525
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	1.341867306
7	5	10.21720031
7	5	6.161311505
7	5	30.806557525
7	5	23.9200172694
7	5	45.0698112647
7	5	6.161311505
7	5	6.161311505
1	5	14.5947064304
7	5	6.161311505
7	5	10.21720031
7	5	6.161311505
7	5	33.4966792068
7	5	5.688115337
7	5	6.161311505
7	5	10.21720031
7	5	55.3563464411
7	5	4.061889725
7	5	6.161311505
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	6.161311505
7	5	6.161311505
7	5	30.806557525
7	5	6.161311505
7	5	10.21720031
7	5	7.703258558
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	10.21720031
7	5	30.806557525
7	5	30.2419035116
7	5	5.424031094
7	5	21.8984152448
1	5	1.758090573
1	5	1.758090573
7	5	58.9166921292
7	5	30.2419035116
7	5	4.447040146
7	5	9.087099187
7	5	25.349043276
7	5	58.9166921292
7	5	9.087099187
7	5	5.424031094
1	5	1.758090573
1	5	22.5273981346
7	5	4.86945904
7	5	4.86945904
7	5	3.526016014
7	5	5.424031094
7	5	9.087099187
7	5	58.9399350046
7	5	3.526016014
7	5	9.083515703
7	5	9.083515703
7	5	9.083515703
1	5	3.473174873
1	5	3.473174873
1	5	3.473174873
1	5	22.5273981346
7	5	5.424031094
7	5	4.86945904
7	5	30.2419035116
7	5	9.083515703
7	5	9.083515703
7	5	9.083515703
1	5	22.5273981346
7	5	9.083515703
1	5	22.5273981346
7	5	5.424031094
7	5	9.083515703
7	5	25.349043276
7	5	5.424031094
7	5	5.424031094
7	5	58.9166921292
1	5	3.473174873
7	5	9.083515703
7	5	9.087099187
7	5	5.424031094
7	5	5.3429461629
7	5	9.087099187
1	5	10.9186677692
1	5	10.9186677692
7	5	3.526016014
7	5	4.86945904
7	5	25.349043276
7	5	2.194208324
7	5	3.288065495
7	5	3.912175898
7	5	5.2342707704
7	5	3.912175898
7	5	3.912175898
7	5	2.448287941
7	5	3.288065495
7	5	2.448287941
1	5	0.936441066
2	5	3.173079329
1	5	10.82582937
4	5	2.1715646163
2	5	12.1259207799
2	5	2.061383637
2	5	12.1259207799
1	5	15.4781870097
3	5	2.693967881
2	5	2.059118623
2	5	3.035633445
